Ano,Mês,País Importado,Produto,UF Importadora,Via,FOB (US$)
2020,2,Itália,Cobre e suas obras,Rio Grande do Sul,MARITIMA,"38.621,00"
2020,9,Itália,Alumínio e suas obras,Paraná,MARITIMA,"38.617,00"
2020,4,Alemanha,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,MARITIMA,"38.606,00"
2020,10,Suíça,Cacau e suas preparações,Rio Grande do Sul,MARITIMA,"38.594,00"
2020,7,Irlanda,Alumínio e suas obras,Rio Grande do Sul,MARITIMA,"38.594,00"
2020,12,Tailândia,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,"38.584,00"
2020,3,Suécia,Borracha e suas obras,Paraná,AEREA,"38.542,00"
2020,6,China,Produtos para fotografia e cinematografia,Santa Catarina,MARITIMA,"38.538,00"
2020,3,Suécia,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,"38.501,00"
2020,3,Alemanha,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Rio Grande do Sul,RODOVIARIA,"38.500,00"
2020,1,Argentina,Produtos químicos orgânicos,Paraná,RODOVIARIA,"38.500,00"
2020,8,Estados Unidos,Obras diversas de metais comuns,Santa Catarina,AEREA,"38.497,00"
2020,2,Guatemala,Borracha e suas obras,Rio Grande do Sul,MARITIMA,"38.489,00"
2020,4,Macau,Cobre e suas obras,Santa Catarina,MARITIMA,"38.489,00"
2020,10,Turquia,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"38.482,00"
2020,5,Japão,Produtos diversos das indústrias químicas,Santa Catarina,AEREA,"38.480,00"
2020,9,Estados Unidos,Níquel e suas obras,Rio Grande do Sul,MARITIMA,"38.464,00"
2020,5,Taiwan (Formosa),Obras diversas de metais comuns,Rio Grande do Sul,MARITIMA,"38.451,00"
2020,5,Alemanha,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,Santa Catarina,MARITIMA,"38.440,00"
2020,6,Belarus,Borracha e suas obras,Santa Catarina,MARITIMA,"38.432,00"
2020,5,Alemanha,Obras diversas,Paraná,AEREA,"38.409,00"
2020,12,Estados Unidos,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Rio Grande do Sul,AEREA,"38.405,00"
2020,7,França,Açúcares e produtos de confeitaria,Santa Catarina,MARITIMA,"38.378,00"
2020,6,Estados Unidos,Cobre e suas obras,Paraná,MARITIMA,"38.378,00"
2020,12,Malásia,Plásticos e suas obras,Rio Grande do Sul,AEREA,"38.353,00"
2020,12,Bélgica,Adubos (fertilizantes),Rio Grande do Sul,MARITIMA,"38.339,00"
2020,10,Japão,Produtos diversos das indústrias químicas,Rio Grande do Sul,AEREA,"38.337,00"
2020,5,Índia,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,"38.336,00"
2020,6,Uruguai,Produtos diversos das indústrias químicas,Rio Grande do Sul,RODOVIARIA,"38.331,00"
2020,1,Vietnã,Penas e penugem preparadas e suas obras; flores artificiais; obras de cabelo,Paraná,MARITIMA,"38.328,00"
2020,7,Coreia do Sul,Obras diversas de metais comuns,Paraná,MARITIMA,"38.327,00"
2020,6,Estados Unidos,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Santa Catarina,AEREA,"38.313,00"
2020,4,Argentina,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,Rio Grande do Sul,RODOVIARIA,"38.313,00"
2020,11,Rússia,Outros metais comuns; ceramais (cermets); obras dessas matérias,Santa Catarina,MARITIMA,"38.304,00"
2020,4,Suécia,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,"38.303,00"
2020,7,Índia,Cobre e suas obras,Santa Catarina,MARITIMA,"38.287,00"
2020,4,México,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,MARITIMA,"38.272,00"
2020,6,Bélgica,Produtos da indústria de moagem; malte; amidos e féculas; inulina; glúten de trigo,Santa Catarina,MARITIMA,"38.271,00"
2020,3,Japão,Produtos cerâmicos,Paraná,AEREA,"38.265,00"
2020,9,Suécia,Cobre e suas obras,Paraná,MARITIMA,"38.251,00"
2020,10,Paraguai,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Santa Catarina,RODOVIARIA,"38.247,00"
2020,11,México,Obras diversas,Santa Catarina,MARITIMA,"38.245,00"
2020,7,Bélgica,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"38.228,00"
2020,12,Estados Unidos,Cobre e suas obras,Paraná,MARITIMA,"38.221,00"
2020,2,Polônia,Borracha e suas obras,Rio Grande do Sul,MARITIMA,"38.213,00"
2020,12,África do Sul,Frutas; cascas de frutos cítricos e de melões,Paraná,MARITIMA,"38.213,00"
2020,12,Taiwan (Formosa),Alumínio e suas obras,Santa Catarina,MARITIMA,"38.176,00"
2020,7,Uruguai,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,RODOVIARIA,"38.167,00"
2020,10,Indonésia,Vidro e suas obras,Paraná,MARITIMA,"38.159,00"
2020,11,Canadá,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,Paraná,MARITIMA,"38.158,00"
2020,12,Espanha,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"38.155,00"
2020,11,Suécia,Plásticos e suas obras,Paraná,AEREA,"38.135,00"
2020,4,Alemanha,Produtos cerâmicos,Paraná,MARITIMA,"38.132,00"
2020,12,Itália,Obras diversas de metais comuns,Santa Catarina,AEREA,"38.116,00"
2020,3,Suíça,Plásticos e suas obras,Paraná,MARITIMA,"38.108,00"
2020,2,China,Armas e munições; suas partes e acessórios,Rio Grande do Sul,AEREA,"38.100,00"
2020,10,China,Armas e munições; suas partes e acessórios,Rio Grande do Sul,AEREA,"38.100,00"
2020,9,China,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,AEREA,"38.096,00"
2020,7,Finlândia,Borracha e suas obras,Paraná,AEREA,"38.086,00"
2020,9,Polônia,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Paraná,MARITIMA,"38.080,00"
2020,3,França,Cobre e suas obras,Rio Grande do Sul,AEREA,"38.053,00"
2020,7,Paraguai,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Paraná,RODOVIARIA,"38.050,00"
2020,11,Turquia,Adubos (fertilizantes),Santa Catarina,MARITIMA,"38.046,00"
2020,11,Alemanha,Cobre e suas obras,Paraná,AEREA,"38.046,00"
2020,11,Chile,Filamentos sintéticos ou artificiais,Santa Catarina,AEREA,"38.029,00"
2020,8,Chile,Plásticos e suas obras,Paraná,RODOVIARIA,"38.016,00"
2020,6,Finlândia,Vidro e suas obras,Rio Grande do Sul,MARITIMA,"38.004,00"
2020,8,China,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,AEREA,"38.003,00"
2020,12,Itália,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Rio Grande do Sul,AEREA,"37.984,00"
2020,11,Estados Unidos,Outros metais comuns; ceramais (cermets); obras dessas matérias,Rio Grande do Sul,AEREA,"37.984,00"
2020,7,Singapura,Borracha e suas obras,Rio Grande do Sul,MARITIMA,"37.982,00"
2020,2,Itália,Borracha e suas obras,Santa Catarina,AEREA,"37.960,00"
2020,2,Hong Kong,Alumínio e suas obras,Santa Catarina,MARITIMA,"37.958,00"
2020,2,Itália,Borracha e suas obras,Rio Grande do Sul,AEREA,"37.953,00"
2020,4,Estados Unidos,Alumínio e suas obras,Rio Grande do Sul,AEREA,"37.942,00"
2020,1,Suíça,Produtos químicos orgânicos,Paraná,MARITIMA,"37.922,00"
2020,4,Singapura,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,"37.921,00"
2020,7,Taiwan (Formosa),Alumínio e suas obras,Paraná,MARITIMA,"37.903,00"
2020,10,Canadá,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,Paraná,MARITIMA,"37.894,00"
2020,12,Turquia,Cobre e suas obras,Santa Catarina,MARITIMA,"37.868,00"
2020,8,República Dominicana,Plásticos e suas obras,Santa Catarina,AEREA,"37.859,00"
2020,3,Reino Unido,Plásticos e suas obras,Paraná,AEREA,"37.832,00"
2020,4,China,Obras diversas de metais comuns,Santa Catarina,AEREA,"37.828,00"
2020,3,Coreia do Sul,Alumínio e suas obras,Paraná,MARITIMA,"37.818,00"
2020,8,Uruguai,Frutas; cascas de frutos cítricos e de melões,Paraná,RODOVIARIA,"37.817,00"
2020,9,Canadá,Pastas de madeira ou de outras matérias fibrosas celulósicas; papel ou cartão para reciclar (desperdícios e aparas).,Paraná,MARITIMA,"37.808,00"
2020,12,Israel,Alumínio e suas obras,Santa Catarina,MARITIMA,"37.793,00"
2020,8,Polônia,Vidro e suas obras,Santa Catarina,MARITIMA,"37.793,00"
2020,7,Espanha,Produtos químicos orgânicos,Santa Catarina,AEREA,"37.761,00"
2020,5,Bolívia,Cereais,Santa Catarina,MARITIMA,"37.759,00"
2020,12,Alemanha,Obras diversas de metais comuns,Rio Grande do Sul,AEREA,"37.759,00"
2020,10,Peru,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,"37.757,00"
2020,11,Suíça,Plásticos e suas obras,Santa Catarina,AEREA,"37.751,00"
2020,11,Argentina,Resíduos e desperdícios das indústrias alimentares; alimentos preparados para animais,Rio Grande do Sul,RODOVIARIA,"37.750,00"
2020,8,Japão,Borracha e suas obras,Santa Catarina,AEREA,"37.732,00"
2020,1,Suécia,Obras diversas de metais comuns,Paraná,MARITIMA,"37.732,00"
2020,10,Chile,Alumínio e suas obras,Rio Grande do Sul,RODOVIARIA,"37.709,00"
2020,4,Itália,Cereais,Rio Grande do Sul,MARITIMA,"37.707,00"
2020,11,Egito,Vidro e suas obras,Paraná,MARITIMA,"37.703,00"
2020,7,Taiwan (Formosa),Alumínio e suas obras,Santa Catarina,MARITIMA,"37.698,00"
2020,3,China,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Rio Grande do Sul,MARITIMA,"37.693,00"
2020,5,Japão,Produtos diversos das indústrias químicas,Paraná,AEREA,"37.693,00"
2020,3,Portugal,Produtos cerâmicos,Santa Catarina,MARITIMA,"37.692,00"
2020,4,França,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Paraná,MARITIMA,"37.691,00"
2020,1,Índia,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Paraná,MARITIMA,"37.671,00"
2020,2,França,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,MARITIMA,"37.664,00"
2020,12,Barein,Plásticos e suas obras,Santa Catarina,MARITIMA,"37.661,00"
2020,12,Noruega,Produtos diversos das indústrias químicas,Santa Catarina,AEREA,"37.625,00"
2020,11,Irlanda,Preparações alimentícias diversas,Santa Catarina,MARITIMA,"37.624,00"
2020,8,Itália,Borracha e suas obras,Rio Grande do Sul,AEREA,"37.622,00"
2020,2,Paraguai,Plásticos e suas obras,Rio Grande do Sul,RODOVIARIA,"37.609,00"
2020,3,Chile,Alumínio e suas obras,Rio Grande do Sul,RODOVIARIA,"37.599,00"
2020,4,Estados Unidos,Obras diversas de metais comuns,Paraná,MARITIMA,"37.587,00"
2020,9,Hong Kong,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Rio Grande do Sul,MARITIMA,"37.586,00"
2020,3,Japão,Plásticos e suas obras,Santa Catarina,AEREA,"37.565,00"
2020,7,Emirados Árabes Unidos,Vidro e suas obras,Santa Catarina,MARITIMA,"37.527,00"
2020,8,Hong Kong,Produtos químicos orgânicos,Santa Catarina,MARITIMA,"37.504,00"
2020,2,Turquia,Preparações alimentícias diversas,Santa Catarina,MARITIMA,"37.501,00"
2020,12,China,Outros metais comuns; ceramais (cermets); obras dessas matérias,Rio Grande do Sul,RODOVIARIA,"37.500,00"
2020,5,México,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,"37.484,00"
2020,1,Países Baixos (Holanda),Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,MARITIMA,"37.452,00"
2020,2,México,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Santa Catarina,MARITIMA,"37.422,00"
2020,6,Reino Unido,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"37.393,00"
2020,2,França,Borracha e suas obras,Rio Grande do Sul,AEREA,"37.385,00"
2020,1,China,Níquel e suas obras,Santa Catarina,MARITIMA,"37.381,00"
2020,7,China,Alumínio e suas obras,Rio Grande do Sul,AEREA,"37.351,00"
2020,10,Alemanha,Algodão,Paraná,MARITIMA,"37.332,00"
2020,12,Finlândia,Vidro e suas obras,Rio Grande do Sul,MARITIMA,"37.326,00"
2020,9,Canadá,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,"37.310,00"
2020,11,Alemanha,Alumínio e suas obras,Rio Grande do Sul,MARITIMA,"37.309,00"
2020,4,México,Obras diversas de metais comuns,Santa Catarina,MARITIMA,"37.289,00"
2020,1,Suécia,Produtos farmacêuticos,Rio Grande do Sul,AEREA,"37.288,00"
2020,6,Estados Unidos,Produtos diversos das indústrias químicas,Rio Grande do Sul,AEREA,"37.273,00"
2020,2,Argentina,Produtos cerâmicos,Rio Grande do Sul,RODOVIARIA,"37.248,00"
2020,4,Canadá,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,"37.242,00"
2020,5,Uruguai,Produtos diversos das indústrias químicas,Rio Grande do Sul,RODOVIARIA,"37.236,00"
2020,12,Turquia,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,MARITIMA,"37.229,00"
2020,5,Argentina,Vidro e suas obras,Santa Catarina,RODOVIARIA,"37.226,00"
2020,12,Reino Unido,Vidro e suas obras,Paraná,MARITIMA,"37.197,00"
2020,5,França,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,MARITIMA,"37.190,00"
2020,1,China,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Rio Grande do Sul,RODOVIARIA,"37.181,00"
2020,2,Argentina,Produtos diversos das indústrias químicas,Paraná,AEREA,"37.175,00"
2020,6,Hungria,Plásticos e suas obras,Santa Catarina,AEREA,"37.169,00"
2020,8,França,Plásticos e suas obras,Santa Catarina,AEREA,"37.132,00"
2020,6,Turquia,Vidro e suas obras,Paraná,MARITIMA,"37.112,00"
2020,2,Finlândia,Borracha e suas obras,Paraná,MARITIMA,"37.102,00"
2020,4,Itália,Produtos químicos orgânicos,Rio Grande do Sul,MARITIMA,"37.102,00"
2020,12,China,Vidro e suas obras,Rio Grande do Sul,AEREA,"37.092,00"
2020,9,Taiwan (Formosa),Plásticos e suas obras,Santa Catarina,AEREA,"37.076,00"
2020,6,Países Baixos (Holanda),Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,"37.064,00"
2020,12,Turquia,Preparações alimentícias diversas,Santa Catarina,MARITIMA,"37.044,00"
2020,11,Finlândia,Produtos diversos das indústrias químicas,Paraná,AEREA,"37.041,00"
2020,9,Alemanha,Produtos diversos das indústrias químicas,Rio Grande do Sul,RODOVIARIA,"37.037,00"
2020,10,Turquia,Preparações alimentícias diversas,Santa Catarina,MARITIMA,"37.032,00"
2020,12,Chile,Alumínio e suas obras,Paraná,RODOVIARIA,"37.020,00"
2020,3,França,Produtos químicos orgânicos,Paraná,AEREA,"37.019,00"
2020,9,Israel,Produtos farmacêuticos,Paraná,AEREA,"36.994,00"
2020,3,Malásia,Plásticos e suas obras,Rio Grande do Sul,MARITIMA,"36.979,00"
2020,5,Bolívia,Cereais,Paraná,MARITIMA,"36.971,00"
2020,8,Itália,Vidro e suas obras,Rio Grande do Sul,MARITIMA,"36.953,00"
2020,3,China,Preparações alimentícias diversas,Paraná,MARITIMA,"36.952,00"
2020,8,Belarus,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,"36.942,00"
2020,2,Alemanha,Preparações alimentícias diversas,Rio Grande do Sul,MARITIMA,"36.923,00"
2020,12,Alemanha,Produtos cerâmicos,Rio Grande do Sul,AEREA,"36.918,00"
2020,6,Uruguai,Produtos químicos orgânicos,Santa Catarina,RODOVIARIA,"36.909,00"
2020,5,Japão,Produtos cerâmicos,Paraná,MARITIMA,"36.905,00"
2020,4,Turquia,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Paraná,MARITIMA,"36.888,00"
2020,11,Argentina,Instrumentos musicais; suas partes e acessórios,Santa Catarina,AEREA,"36.885,00"
2020,7,Peru,Plásticos e suas obras,Paraná,MARITIMA,"36.883,00"
2020,10,Uruguai,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Rio Grande do Sul,RODOVIARIA,"36.878,00"
2020,6,Canadá,Produtos químicos orgânicos,Paraná,AEREA,"36.845,00"
2020,8,Uruguai,Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Rio Grande do Sul,RODOVIARIA,"36.844,00"
2020,5,Argentina,Alumínio e suas obras,Paraná,RODOVIARIA,"36.843,00"
2020,9,México,Açúcares e produtos de confeitaria,Santa Catarina,RODOVIARIA,"36.823,00"
2020,7,Rússia,Borracha e suas obras,Santa Catarina,MARITIMA,"36.812,00"
2020,1,Estônia,Plásticos e suas obras,Paraná,MARITIMA,"36.811,00"
2020,8,Países Baixos (Holanda),Matérias albuminóides; produtos à base de amidos ou de féculas modificados; colas; enzimas,Santa Catarina,MARITIMA,"36.808,00"
2020,9,Malásia,Produtos químicos orgânicos,Santa Catarina,AEREA,"36.800,00"
2020,8,Finlândia,Produtos para fotografia e cinematografia,Santa Catarina,AEREA,"36.782,00"
2020,10,Argentina,Óleos essenciais e resinóides; produtos de perfumaria ou de toucador preparados e preparações cosméticas,Santa Catarina,RODOVIARIA,"36.765,00"
2020,8,Países Baixos (Holanda),Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,"36.762,00"
2020,9,Gana,Cacau e suas preparações,Santa Catarina,MARITIMA,"36.760,00"
2020,12,Coreia do Sul,Plásticos e suas obras,Santa Catarina,AEREA,"36.709,00"
2020,12,Vietnã,Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados.,Santa Catarina,MARITIMA,"36.700,00"
2020,10,Taiwan (Formosa),Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,"36.690,00"
2020,9,Peru,Extratos tanantes e tintoriais; taninos e seus derivados; pigmentos e outras matérias corantes; tintas e vernizes; mástiques; tintas de escrever,Santa Catarina,MARITIMA,"36.688,00"
2020,2,Bélgica,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"36.688,00"
2020,8,Bélgica,Filamentos sintéticos ou artificiais,Paraná,MARITIMA,"36.675,00"
2020,4,Indonésia,Plásticos e suas obras,Paraná,MARITIMA,"36.669,00"
2020,12,Espanha,Produtos diversos das indústrias químicas,Santa Catarina,MARITIMA,"36.666,00"
2020,6,Malásia,Produtos diversos das indústrias químicas,Paraná,MARITIMA,"36.663,00"
